"ITEM","LOC","SELLING_UNIT_RETAIL","LOCAL_SHORT_DESC","PACKAGE_SIZE","PACKAGE_UOM","CATEGORIA","CATEGORIA_NOMBRE"
"102054827","8967","0","Creditos Scotiabank","1","EA","157","Servicio Financiero"
"102054843","8967","0.01","Consulta Telecable d","1","EA","155","Recepcion de Pagos"
"102054851","8967","0.01","Consulta Telecable P","1","EA","155","Recepcion de Pagos"
"102054860","8967","0.01","Telecable Playa del ","1","EA","155","Recepcion de Pagos"
"102054878","8967","0.01","Telecable de Cancun ","1","EA","155","Recepcion de Pagos"
"102054894","8967","0.01","REDPAY NAC","1","EA","327","Comercio Electronico"
"102054907","8967","0.01","UTRC REGION CORBONIF","1","EA","155","Recepcion de Pagos"
"102055571","8967","0.01","JMC AUTOS SA DE CV","1","EA","155","Recepcion de Pagos"
"102055580","8967","0.01","GAS MUNDIAL DE GUERR","1","EA","155","Recepcion de Pagos"
"102055598","8967","0.01","AUTOS ACAPULCO JMC S","1","EA","155","Recepcion de Pagos"
"102055601","8967","0.01","JMC CAMIONES SA DE C","1","EA","155","Recepcion de Pagos"
"102055619","8967","0.01","GAS O LENA SA DE CV","1","EA","155","Recepcion de Pagos"
"102057577","8967","0.01","MARCATEL NAC","1","EA","155","Recepcion de Pagos"
"102057585","8967","0.01","consulta NMP Prendar","1","EA","155","Recepcion de Pagos"
"102057593","8967","0.01","PRENDARIO NMP NAC","1","EA","155","Recepcion de Pagos"
"102057606","8967","0.01","CONALEP CAMPECHE MDA","1","EA","155","Recepcion de Pagos"
"102057614","8967","0.01","EII NRT H.D.M Consul","1","EA","155","Recepcion de Pagos"
"102057622","8967","0.01","EII NRT H.D.M","1","EA","155","Recepcion de Pagos"
"102057631","8967","0.01","EII NRT T.D.N Consul","1","EA","155","Recepcion de Pagos"
"102057649","8967","0.01","EII NRT T.D.N","1","EA","155","Recepcion de Pagos"
"102057657","8967","0.01","EII NRT T.D.M ","1","EA","155","Recepcion de Pagos"
"102057665","8967","0.01","EII NRT T.D.M. Consu","1","EA","155","Recepcion de Pagos"
"102057673","8967","0.01","EII NRT T.C.","1","EA","155","Recepcion de Pagos"
"102057681","8967","0.01","EII NRT T.C. Consult","1","EA","155","Recepcion de Pagos"
"102057690","8967","0.01","EII NRT C.D.B Consul","1","EA","155","Recepcion de Pagos"
"102057702","8967","0.01","EII NRT C.D.B","1","EA","155","Recepcion de Pagos"
"102059572","8967","0.01","LIVERPOOL 500MXN","1","EA","327","Comercio Electronico"
"102061576","8967","0.01","Comision Estatal de ","1","EA","155","Recepcion de Pagos"
"102061584","8967","0.01","PASTELERIA CHAMPLITT","1","EA","155","Recepcion de Pagos"
"102061592","8967","0.01","MUNICIPIO DE ARTEAGA","1","EA","155","Recepcion de Pagos"
"102062587","8967","0.01","DIEZMO MONTERREY","1","EA","155","Recepcion de Pagos"
"102064574","8967","0.01","COOPERATIVA MEMORY S","1","EA","155","Recepcion de Pagos"
"102064582","8967","0.01","COOPERATIVA MEMRY SE","1","EA","155","Recepcion de Pagos"
"102064591","8967","0.01","COOPERATIVA MEMORY S","1","EA","155","Recepcion de Pagos"
"102064603","8967","0.01","INSTITUTO TECNOLOGIC","1","EA","155","Recepcion de Pagos"
"102064611","8967","0.01","GRUPO ASISTENCIAL ME","1","EA","155","Recepcion de Pagos"
"102064620","8967","0.01","GRUPO ASISTENCIAL ME","1","EA","155","Recepcion de Pagos"
"102064638","8967","0.01","GRUPO ASISTENCIAL ME","1","EA","155","Recepcion de Pagos"
"102066570","8967","0.01","PREDIAL DE TORREON E","1","EA","155","Recepcion de Pagos"
"102066588","8967","0.01","CONSULTA PREDIAL DE ","1","EA","155","Recepcion de Pagos"
"102067610","8967","0.01","UTRC CARBONIFERA","1","EA","155","Recepcion de Pagos"
"102068575","8967","0","SPOTIFY 115MXN","1","EA","327","Comercio Electronico"
"102069586","8967","0.01","UDECH UNIV DE CHIHUA","1","EA","155","Recepcion de Pagos"
"102070587","8967","0.01","CONSULTA PRENDARIO N","1","EA","155","Recepcion de Pagos"
"102070595","8967","0.01","PRENDARIO NMP CODIGO","1","EA","155","Recepcion de Pagos"
"102070608","8967","0.01","CONSULTA PRENDARIO N","1","EA","155","Recepcion de Pagos"
"102070616","8967","0.01","PRENDARIO NMP CODIGO","1","EA","155","Recepcion de Pagos"
"102071601","8967","0","EDICION INTERACTIVA","1","EA","155","Recepcion de Pagos"
"102073606","8967","0.01","PREDIAL LEON EN LINE","1","EA","155","Recepcion de Pagos"
"102074570","8967","0.01","UNIVERSIDAD ESPANA","1","EA","155","Recepcion de Pagos"
"102075572","8967","0.01","RENT A CENTER EN LIN","1","EA","155","Recepcion de Pagos"
"102075581","8967","0.01","CONSULTA RENT A CENT","1","EA","155","Recepcion de Pagos"
"102075599","8967","0","COLEGIO ESPANA","1","EA","155","Recepcion de Pagos"
"102076591","8967","0.01","TELECABLE","1","EA","155","Recepcion de Pagos"
"102076604","8967","0.01","TELECABLE","1","EA","155","Recepcion de Pagos"
"102076612","8967","0.01","GRUPO GASERO SOL","1","EA","155","Recepcion de Pagos"
"102076621","8967","0.01","INSTITUTO CERRO DEL ","1","EA","155","Recepcion de Pagos"
"102077578","8967","0.01","TESORERIA TORREON","1","EA","155","Recepcion de Pagos"
"102077586","8967","0.01","CONSULTA TESORERIA T","1","EA","155","Recepcion de Pagos"
"103400584","8967","0","JUSTO","1","EA","155","Recepcion de Pagos"
"1035","8967","6","PAN A GRANEL pz","1","EA","132","Panera"
"10381","8967","150.8","Canastilla 28 Tapa i","1","EA","9000","Consumo Interno"
"10450","8967","0","Caja Carne num 18","1","EA","9000","Consumo Interno"
"10454","8967","812","Hielera Tortilla","1","EA","9000","Consumo Interno"
"105819338","8967","0","INSTITUTO IBEROAM","1","EA","155","Recepcion de Pagos"
"105819792","8967","0","UNIVERSIDAD CEPES","1","EA","155","Recepcion de Pagos"
"105820558","8967","0","Inhumaciones San ","1","EA","155","Recepcion de Pagos"
"107200141","8967","0","RICHMOND PUBLISHI","1","EA","155","Recepcion de Pagos"
"107450183","8967","0","CAPAMA Apizaco NA","1","EA","155","Recepcion de Pagos"
"107750143","8967","0","EBANX MX","1","EA","327","Comercio Electronico"
"107750151","8967","0","Shopee EBANX MX","1","EA","327","Comercio Electronico"
"108000168","8967","0","CETI GUD","1","EA","155","Recepcion de Pagos"
"108000176","8967","0","INVERSON TAMAULIP","1","EA","155","Recepcion de Pagos"
"108050149","8967","0","LA IGLESIA DE JES","1","EA","155","Recepcion de Pagos"
"108300144","8967","0","SECUNDARIA REGION","1","EA","155","Recepcion de Pagos"
"108300152","8967","0","CENTRO ESCOLAR AN","1","EA","155","Recepcion de Pagos"
"108300161","8967","0","PROMEX Educativo","1","EA","155","Recepcion de Pagos"
"108350141","8967","0","Municipio Chapala","1","EA","155","Recepcion de Pagos"
"10838","8967","152","Rejilla Envase1.25ml","1","EA","128","Envases Refrescos"
"108400188","8967","0","AGUA DE VILLAGRAN","1","EA","155","Recepcion de Pagos"
"108450142","8967","0","Envio de Dinero W","1","EA","157","Servicio Financiero"
"108500146","8967","0","PROLIMPIA MDA","1","EA","155","Recepcion de Pagos"
"108500154","8967","0","PREDIAL DE PROGRE","1","EA","155","Recepcion de Pagos"
"108500162","8967","0","Agua Coacalco","1","EA","155","Recepcion de Pagos"
"108550143","8967","0","Retiros Sabadell","1","EA","157","Servicio Financiero"
"108600147","8967","0","Municipio Coacalc","1","EA","155","Recepcion de Pagos"
"108700148","8967","0","Funerarias Hernan","1","EA","155","Recepcion de Pagos"
"108700156","8967","0","322","1","EA","155","Recepcion de Pagos"
"108750145","8967","0","Retiros Caja SMG","1","EA","157","Servicio Financiero"
"108800149","8967","0","ICATSIN","1","EA","155","Recepcion de Pagos"
"108800157","8967","0","INSTITUTO DE ESTU","1","EA","155","Recepcion de Pagos"
"108800165","8967","0","Prueba 17ADM octu","1","EA","157","Servicio Financiero"
"108800173","8967","0","PRUEBA 2 17ADM OC","1","EA","157","Servicio Financiero"
"108850146","8967","0","LA SALLE PLAYA DE","1","EA","155","Recepcion de Pagos"
"110314852","8967","0","Agua Zacatecas JI","1","EA","155","Recepcion de Pagos"
"110350010","8967","0","Mercado Pago2","1","EA","327","Comercio Electronico"
"110350028","8967","0","IEU EN LINEA","1","EA","155","Recepcion de Pagos"
"110400013","8967","0","CONSULTA IEU EN LINE","1","EA","155","Recepcion de Pagos"
"110701570","8967","0","INSTITUTO MOVILID","1","EA","155","Recepcion de Pagos"
"110967714","8967","0","MEXPAGO","1","EA","327","Comercio Electronico"
"110973567","8967","0","SKYDROPX Guia Estand","1","EA","327","Comercio Electronico"
"110973575","8967","0","SKYDROPX Guia Expres","1","EA","327","Comercio Electronico"
"110973583","8967","0","SKYDROPX Guia Expres","1","EA","327","Comercio Electronico"
"110973591","8967","0","SKYDROPX Guia Estand","1","EA","327","Comercio Electronico"
"110973604","8967","0","SKYDROPX Guia Expres","1","EA","327","Comercio Electronico"
"110973612","8967","0","SKYDROPX Guia Expres","1","EA","327","Comercio Electronico"
"110973621","8967","0","SKYDROPX Guia Estand","1","EA","327","Comercio Electronico"
"110973639","8967","0","SKYDROPX Guia Expres","1","EA","327","Comercio Electronico"
"110973647","8967","0","SKYDROPX Guia Expres","1","EA","327","Comercio Electronico"
"110974375","8967","0","CLARO PAGOS","1","EA","327","Comercio Electronico"
"111000046","8967","1","ECOGAS EN LINEA REF","1","EA","155","Recepcion de Pagos"
"111000054","8967","0","CONSULTA ECOGAS REF","1","EA","155","Recepcion de Pagos"
"111004418","8967","0","BECALOS","1","EA","155","Recepcion de Pagos"
"111050027","8967","0","ECOGAS EN LINEA R","0","","155","Recepcion de Pagos"
"111050035","8967","0","S2B GOOGLE PLAY 100-","1","EA","327","Comercio Electronico"
"111050043","8967","0","S2B GOOGLE PLAY 100M","1","EA","327","Comercio Electronico"
"111050051","8967","0","S2B GOOGLE PLAY 200M","1","EA","327","Comercio Electronico"
"111100021","8967","0","S2B GOOGLE PLAY 300M","1","EA","327","Comercio Electronico"
"111204250","8967","0","Retiros Consubanco","1","EA","157","Servicio Financiero"
"111204268","8967","0","Retiros Banregio","1","EA","157","Servicio Financiero"
"111400023","8967","0","Retiros Santander","1","EA","157","Servicio Financiero"
"112100022","8967","0","SCALA HIGHER NAC ","1","EA","155","Recepcion de Pagos"
"112200023","8967","0","Dish ON internet ","1","EA","155","Recepcion de Pagos"
"112200031","8967","0","Dish ON internet","1","EA","155","Recepcion de Pagos"
"112550031","8967","0","SANTANDER CONSUMO","1","EA","157","Servicio Financiero"
"112554737","8967","0","COLEGIO DARWIN","1","EA","155","Recepcion de Pagos"
"112650032","8967","0","AVON","1","EA","327","Comercio Electronico"
"112650083","8967","0","SKYDROPX Guia Estand","1","EA","327","Comercio Electronico"
"112650091","8967","0","SKYDROPX Guia Est","0","","327","Comercio Electronico"
"112700116","8967","0","SKYDROPX Guia Est","0","","327","Comercio Electronico"
"112906894","8967","0","Retiros Caja Morelia","1","EA","157","Servicio Financiero"
"112950490","8967","0","OXXO PAY D LOCAL ","1","EA","327","Comercio Electronico"
"112950502","8967","0","OXXO PAY Micro Fi","1","EA","327","Comercio Electronico"
"112950511","8967","0","OXXO PAY Arrendam","1","EA","327","Comercio Electronico"
"112950529","8967","0","OXXO PAY EBANX Do","1","EA","327","Comercio Electronico"
"112950537","8967","0","OXXO PAY Arrendam","1","EA","327","Comercio Electronico"
"112950545","8967","0","Radio Maria","1","EA","155","Recepcion de Pagos"
"112950553","8967","0","Predial Escobedo","1","EA","155","Recepcion de Pagos"
"112950561","8967","0","OIKOFUTUR","1","EA","155","Recepcion de Pagos"
"113000040","8967","0","OXXO PAY E Commer","1","EA","327","Comercio Electronico"
"113000058","8967","0","OXXO PAY Miscelan","1","EA","327","Comercio Electronico"
"113000066","8967","0","OXXO PAY Arrendam","1","EA","327","Comercio Electronico"
"113000074","8967","0","OXXO PAY Financie","1","EA","327","Comercio Electronico"
"113000082","8967","0","Funeraria Los Pin","1","EA","155","Recepcion de Pagos"
"113000091","8967","0","Municipio de Acap","1","EA","155","Recepcion de Pagos"
"113452089","8967","0","Recarga TELEVIA","1","EA","158","Servicios prepago"
"113452097","8967","0","Consulta Recarga ","1","EA","158","Servicios prepago"
"113676841","8967","0","FIDEAPECH","1","EA","155","Recepcion de Pagos"
"113696761","8967","0","Gobierno de Micho","1","EA","155","Recepcion de Pagos"
"113696770","8967","0","Consulta Gobierno","1","EA","155","Recepcion de Pagos"
"113758627","8967","0","Servicio Prepago ","1","EA","158","Servicios prepago"
"113762175","8967","0","UJAT","1","EA","155","Recepcion de Pagos"
"113846176","8967","0","Compartamos Valor","1","EA","155","Recepcion de Pagos"
"113849254","8967","0","Pago Financiera C","1","EA","155","Recepcion de Pagos"
"113852795","8967","0","Servicio Prepago ","1","EA","158","Servicios prepago"
"113866505","8967","0","Pago servicio de agu","1","EA","155","Recepcion de Pagos"
"113869722","8967","0","SER MAS DIGITAL","1","EA","155","Recepcion de Pagos"
"114007825","8967","0","IPETH en linea","1","EA","155","Recepcion de Pagos"
"114007833","8967","0","Consulta IPETH","1","EA","155","Recepcion de Pagos"
"114211025","8967","0","BAMBOO PAYMENT","1","EA","327","Comercio Electronico"
"114289279","8967","0","DIFARMER CONSULTA","1","EA","155","Recepcion de Pagos"
"114289287","8967","0","DIFARMER EN LINEA","1","EA","155","Recepcion de Pagos"
"114351221","8967","0","CENTRO PEDAGOGICO CU","1","EA","155","Recepcion de Pagos"
"114356857","8967","0","Consulta FICASA","1","EA","155","Recepcion de Pagos"
"114356865","8967","0","FICASA en linea","1","EA","155","Recepcion de Pagos"
"114551126","8967","0","PRESEF","1","EA","155","Recepcion de Pagos"
"114626423","8967","0","PAY U Monto Variable","1","EA","327","Comercio Electronico"
"114805659","8967","0","VIZNE","1","EA","155","Recepcion de Pagos"
"115684203","8967","0","Consulta Agua y D","1","EA","155","Recepcion de Pagos"
"115684211","8967","0","Agua y Drenaje en","1","EA","155","Recepcion de Pagos"
"115684220","8967","0","Asociacion Educac","1","EA","155","Recepcion de Pagos"
"116209906","8967","0","FUNDACION VELEZ","1","EA","155","Recepcion de Pagos"
"116210202","8967","0","CRISTO S LA VIDA ETE","1","EA","155","Recepcion de Pagos"
"116210392","8967","0","ARAGON CASA FUNERAL","1","EA","155","Recepcion de Pagos"
"116304461","8967","0","Juventud Catolica","1","EA","155","Recepcion de Pagos"
"116304567","8967","0","Juventud Catolica","1","EA","155","Recepcion de Pagos"
"116529192","8967","0.01","OXXO PAY EBANX ECOMM","0","","327","Comercio Electronico"
"116530169","8967","0.01","OXXO PAY EBANX ECOMM","0","","327","Comercio Electronico"
"116532130","8967","0.01","OXXO PAY EBANX ECOMM","0","","327","Comercio Electronico"
"116532631","8967","0","PREMIER ESTRATEGI","1","EA","155","Recepcion de Pagos"
"116533167","8967","0.01","OXXO PAY DLOCAL ECOM","0","","327","Comercio Electronico"
"116533255","8967","0.01","OXXO PAY DLOCAL ECOM","0","","327","Comercio Electronico"
"116544974","8967","0.01","OXXO PAY EBANX EC","0","","327","Comercio Electronico"
"116586306","8967","0","MUWE","1","EA","327","Comercio Electronico"
"116911682","8967","0","MIAA","1","EA","155","Recepcion de Pagos"
"116994086","8967","0","Memorial San Rafa","1","EA","155","Recepcion de Pagos"
"117077749","8967","0","SIGE Consulta","1","EA","155","Recepcion de Pagos"
"117077757","8967","0","SIGE en linea","1","EA","155","Recepcion de Pagos"
"118116279","8967","0","GEN INDUSTRIAL","1","EA","155","Recepcion de Pagos"
"118329602","8967","0","RECARGA CORREDOR AGU","1","EA","158","Servicios prepago"
"118731271","8967","0","OXXO PAY GIFTCORNER ","1","EA","327","Comercio Electronico"
"118731280","8967","0","OXXO PAY GIFTCORNER ","1","EA","327","Comercio Electronico"
"118731298","8967","0","OXXO PAY GIFTCORNER ","1","EA","327","Comercio Electronico"
"118731301","8967","0","OXXO PAY GIFTCORNER ","1","EA","327","Comercio Electronico"
"118996149","8967","0","Sorteo premiazzo","1","EA","155","Recepcion de Pagos"
"119012455","8967","0","Funeraria del angel","1","EA","155","Recepcion de Pagos"
"119541980","8967","0","EDITORIAL PEGASSO","1","EA","155","Recepcion de Pagos"
"119638976","8967","0","PREPAGO CORREDOR AGU","1","EA","158","Servicios prepago"
"119741295","8967","0","VA Y VEN en linea","1","EA","158","Servicios prepago"
"119753077","8967","0","Super Shoes","1","EA","155","Recepcion de Pagos"
"120019161","8967","0","INSTITUTO SISCOM","1","EA","155","Recepcion de Pagos"
"120166144","8967","0","OXXO PAY PAYU Ecomme","1","EA","327","Comercio Electronico"
"120266145","8967","0","OXXO PAY PAYU Ecomme","1","EA","327","Comercio Electronico"
"1238","8967","78","CAPIS SALCHI CERDO K","1","KG","244","Carnes Frias"
"1241","8967","144","CAPIS JAMON PAVO KG","1","KG","244","Carnes Frias"
"1242","8967","100","CAPIS SALCHI PAVO KG","1","KG","244","Carnes Frias"
"1244","8967","170","FUD JAMON PAV VIR KG","1","KG","244","Carnes Frias"
"1249","8967","126","VIVA JAMON CERDO KG","1","KG","244","Carnes Frias"
"1260","8967","72","VIVA SALCHI HOTDOG K","1","KG","244","Carnes Frias"
"1263","8967","90","AROOS ESPALD PUERCO","1","KG","244","Carnes Frias"
"1268","8967","136","CAPIS JAM AMERICANO","1","KG","244","Carnes Frias"
"1270","8967","186","CAPIS Q/PUERCO KG","1","KG","244","Carnes Frias"
"1271","8967","190","CAPISTRANO CHORIZO K","1","KG","244","Carnes Frias"
"12806","8967","20.9","COCTEL FRUTAS TROPI","1","EA","23","Fruta y verdura"
"12808","8967","6.9","COCTEL VERDURA NEO","1","EA","23","Fruta y verdura"
"1476","8967","27.9","Barra Pan Integral","1","EA","132","Panera"
"15121","8967","11.9","12oz Cap.Lig BARANEO","1","EA","118","Capuchino"
"1537","8967","146","SNROQUE QSO ASAD K","1","KG","247","Lacteos y Derivados"
"1586","8967","1.5","SalchiAbiertCaducida","77","PCS","244","Carnes Frias"
"1724","8967","6","Cebollita cambray pz","1","EA","23","Fruta y verdura"
"1728","8967","10.1","Vaso promol Bara","1","EA","95","Arts. Promocion"
"17305","8967","0","ROLLOETIQUETATERMIpz","1","EA","9000","Consumo Interno"
"18614","8967","0.01","PanDulceREMATEpz","1","PCS","95","Arts. Promocion"
"1984","8967","31.9","Carrito promocional","25","KG","200","Mascotas"
"21924","8967","130","ABUELITA Vending","1","EA","121","Insumos Bebidas"
"21925","8967","0.5","Azucar","1","EA","121","Insumos Bebidas"
"21927","8967","0.6","Coffe Mate","1","EA","121","Insumos Bebidas"
"21930","8967","1.4","Vaso GC 16oz","1","EA","121","Insumos Bebidas"
"21931","8967","0.7","VASO 8 OZ","1","EA","121","Insumos Bebidas"
"21932","8967","0.45","Tapa 8 0z","1","EA","121","Insumos Bebidas"
"21933","8967","188.2","CARAMEL MOKA","1","G","121","Insumos Bebidas"
"21934","8967","222.8","NESCAFE CAPPUCCINO","1","G","121","Insumos Bebidas"
"23252","8967","0","Etiqueta bascula oxs","34","EA","9000","Consumo Interno"
"23270","8967","0","Malla roja oxs","1","EA","9000","Consumo Interno"
"23461","8967","9","Envase Corona Mega","1","EA","116","Envases Cerveza"
"23462","8967","3.7","Envase Corona Media","1","EA","116","Envases Cerveza"
"23463","8967","7.5","Envase Corona Fam","1","EA","116","Envases Cerveza"
"23494","8967","24.9","Donette Dob Chocolat","1","EA","132","Panera"
"2410","8967","75","EnvGarrafonSantorini","20","L","127","Env.Agua Garrafon"
"2474","8967","7","Naranja Kg","1","KG","23","Fruta y verdura"
"2572","8967","0","Bolsa Bara chica.","1","EA","9000","Consumo Interno"
"2573","8967","0","Bolsa Bara Gde.","1","EA","9000","Consumo Interno"
"2584","8967","0","Cinta para impresor","1","EA","9000","Consumo Interno"
"2586","8967","0","Bolsaroll25x35barapz","1","EA","9000","Consumo Interno"
"2589","8967","0","Rollo de papel 1 pz","1","EA","9000","Consumo Interno"
"2621","8967","0.01","Cupon promocional Ca","1","EA","95","Arts. Promocion"
"26273","8967","7.5","DONA LA ESPAÑOLA","1","EA","132","Panera"
"26690","8967","5.5","Pan Dulce La Espanol","50","EA","132","Panera"
"26693","8967","32.57","TRAPEADOR","12","EA","9000","Consumo Interno"
"26694","8967","48.09","ESCOBA","6","EA","9000","Consumo Interno"
"27177","8967","5","Concha Duo","1","EA","132","Panera"
"27193","8967","41","TAPA ROJA CARNES","1","EA","245","Carniceria"
"27194","8967","77.89","CANASTILLA ROJA CARN","1","EA","245","Carniceria"
"2745","8967","0","Bolsa de papel para","1","EA","9000","Consumo Interno"
"2868","8967","112.9","Canastilla 28","1","EA","9000","Consumo Interno"
"2869","8967","1160","Carrito Dist Bara","1","EA","9000","Consumo Interno"
"2870","8967","113","Canastilla 18","1","EA","9000","Consumo Interno"
"2871","8967","37.5","Tapa para canastilla","1","EA","9000","Consumo Interno"
"29651","8967","145.85","Canastilla Verde TP","1","EA","9000","Consumo Interno"
"29652","8967","125.09","Canastilla AM TP","1","EA","9000","Consumo Interno"
"2970","8967","5.5","Envase Ret Individua","1","EA","128","Envases Refrescos"
"2981","8967","60","Caja Reparto Individ","1","EA","128","Envases Refrescos"
"2983","8967","8.5","Envase Ret Familiar","1","EA","128","Envases Refrescos"
"2984","8967","150","Caja Reparto Familia","1","EA","128","Envases Refrescos"
"2995","8967","7","Envase Cerveza 1.18","500","ML","116","Envases Cerveza"
"3020","8967","5","Trineo Coca Cola Oso","1","EA","95","Arts. Promocion"
"31016","8967","5.5","bolsa insumo laurita","3.2","KG","9000","Consumo Interno"
"31359","8967","7","MUFFIN LA ESPANOLA","1","EA","132","Panera"
"31360","8967","4.9","MANTECADA LA ESPANOL","1","EA","132","Panera"
"32826","8967","8.9","REPOSTERIA DDONUTS","1","EA","132","Panera"
"32827","8967","8.9","BOLILLO DDONUTS","1","EA","132","Panera"
"32828","8967","5.9","PAN DDONUTS","1","EA","132","Panera"
"32829","8967","8.9","DONA DDONUTS","1","EA","132","Panera"
"32830","8967","3.9","BOLILLO DE PUNTA","1","EA","132","Panera"
"32831","8967","9.9","BAGUETTE DDONUTS","1","EA","132","Panera"
"32832","8967","5.5","BAGUETTE CHICO DDONU","1","EA","132","Panera"
"3600541729438","8967","34.9","AGUA MICELAR 125 ML.","1","EA","227","Belleza e higiene"
"36284","8967","82","SALCH. PAVO 2.16","1","HUN","244","Carnes Frias"
"36285","8967","126","Jamon de pavo FUD","1","KG","244","Carnes Frias"
"36823","8967","98","MARIETTA JAMON PAVO","1","KM","244","Carnes Frias"
"36824","8967","118","JAMON PAVO VITADELI","1","KM","244","Carnes Frias"
"36827","8967","140","JAMON TOSKANO","1","KM","244","Carnes Frias"
"38673","8967","5.5","Pan Dulce VariedadPz","1","EA","132","Panera"
"39239","8967","19.9","Alitas Adobadas","1","KG","246","Congelados"
"39243","8967","24.9","Nugget Pollo","1","KG","246","Congelados"
"39245","8967","22.9","Papa gajo","1","KG","246","Congelados"
"39246","8967","22.9","Papa a la Francesa","1","KG","246","Congelados"
"39247","8967","14.9","TORTA DE PAPA","1","KG","246","Congelados"
"39248","8967","29.9","Hamburguesa Pollo","1","KG","246","Congelados"
"39249","8967","49.9","PechuguitasPollo350g","1","KG","246","Congelados"
"39251","8967","31.9","Pierna y Muslo","1","KG","246","Congelados"
"39252","8967","49.9","Pechuga de pollo s/h","1","KG","246","Congelados"
"40011","8967","18.5","Blister Galleta Mini","1","EA","132","Panera"
"40012","8967","29.5","Pan Integral de Caja","1","EA","132","Panera"
"40013","8967","26.9","Pan Blanco de Caja","1","EA","132","Panera"
"40014","8967","17.5","Pan Hot Dog","1","EA","132","Panera"
"40015","8967","21","Pan Hamburguesa","1","EA","132","Panera"
"4005808829675","8967","48","NiveaAclaradoNat150m","1","EA","227","Belleza e higiene"
"4008400224022","8967","23","KINDER MAXI 42 GR","42","G","255","Chocolate Golosina"
"40259","8967","69.9","TORTA DE PAPA KG","1","KG","245","Carniceria"
"40261","8967","81.5","COSTILLA DE CERDO KG","1","KG","245","Carniceria"
"40263","8967","54","CHAMORRO CERDO KG","1","KG","245","Carniceria"
"4029","8967","16.5","Pina 1 kg","1","K","23","Fruta y verdura"
"4031","8967","5.9","Sandia 1 kg","1","KG","23","Fruta y verdura"
"40610","8967","0","Bolsa Bara PLA biod","1","EA","208","Papeleria"
"4062","8967","8","Pepino 1 kg","1","KG","23","Fruta y verdura"
"4067","8967","49","Calabacita 1 kg","1","KG","23","Fruta y verdura"
"4069","8967","49","Producto Promoción","1","KG","23","Fruta y verdura"
"42335","8967","47.5","CARNE PARA ASAR","0.3","EA","245","Carniceria"
"42336","8967","15","PIERNA Y MUSLO","0.5","EA","245","Carniceria"
"42338","8967","20","PAPA FRANCESA","0.4","EA","245","Carniceria"
"42339","8967","25.5","PAPA GAJO","0.35","EA","245","Carniceria"
"42340","8967","21","NUGGET POLLO","0.36","EA","245","Carniceria"
"42342","8967","27","HAMBURGUESA D RES","4","EA","245","Carniceria"
"42345","8967","43.3","MOLIDA DE RES","0.35","EA","245","Carniceria"
"42346","8967","43.3","MILANESA DE RES","0.3","EA","245","Carniceria"
"42347","8967","40.5","COSTILLA AGUJA","0.35","EA","245","Carniceria"
"42348","8967","48.5","BISTEC P/ ASAR","0.3","EA","245","Carniceria"
"42349","8967","48.5","BISTEC MARINADO","0.3","EA","245","Carniceria"
"42350","8967","43","PECHUGA DE POLLO S/H","0.4","EA","245","Carniceria"
"42351","8967","44","MILANESA POLLO","0.4","EA","245","Carniceria"
"42352","8967","38","FAJITA NAT POLLO","0.35","EA","245","Carniceria"
"42353","8967","44.5","TROCITOS DE CERDO","0.4","EA","245","Carniceria"
"42355","8967","43","MOLIDA CERDO 80-20","0.4","EA","245","Carniceria"
"42356","8967","33","MILANESA CERDO","0.3","EA","245","Carniceria"
"42357","8967","32","LONGANIZA","0.35","EA","245","Carniceria"
"42358","8967","36.5","CHULETA AHUMADA","0.35","EA","245","Carniceria"
"42359","8967","24.5","CHORIZO RANCHERO","0.35","EA","245","Carniceria"
"4236","8967","6","Platano tabasco 1 k","1","KG","23","Fruta y verdura"
"42360","8967","29","CARNE AL PASTOR","0.25","EA","245","Carniceria"
"4249","8967","0","BolsaRollo 25X35Oxxo","1","EA","9000","Consumo Interno"
"4318","8967","24.9","Melon Chino 1 kg","1","EA","23","Fruta y verdura"
"43403","8967","324.2105","CANASTILLA DE MANOS","1","EA","9000","Consumo Interno"
"43404","8967","324.2105","CANASTILLA CONRUEDAS","1","EA","9000","Consumo Interno"
"43561","8967","2.9","Bolillo Fleima","1","EA","132","Panera"
"43626","8967","0","ROLLO TICKET 80X20","50","EA","9000","Consumo Interno"
"43627","8967","0","ROLLO ETIQUETA 80X20","48","EA","9000","Consumo Interno"
"4396","8967","49","Papaya maradol 1 kg","1","KG","23","Fruta y verdura"
"44069","8967","120","CAPIS JAMON PIERN KG","5","KG","244","Carnes Frias"
"4455","8967","49","Mandarina 1 kg","1","KG","23","Fruta y verdura"
"4500000200180","8967","55","Bolsa 20x30cm 500","1","PCS","285","Bolsas Desechables"
"4563","8967","9.9","Zanahoria 1 kg","1","KG","23","Fruta y verdura"
"4575","8967","24.9","Apio Kg.","1","KG","23","Fruta y verdura"
"4608","8967","66","Ajo kg Mat","1","KG","23","Fruta y verdura"
"4693","8967","49","Chile jalapeño kg M","1","KG","23","Fruta y verdura"
"4705","8967","49","Chile poblano 1 kg","1","KG","23","Fruta y verdura"
"4719","8967","49","Chile guajillo 1 kg","1","KG","23","Fruta y verdura"
"4761","8967","49","Chayote 1 kg","1","KG","23","Fruta y verdura"
"47759","8967","39.5","CHICHARRON P 250 GR","250","G","245","Carniceria"
